project,num_forks,num_files,project_age,num_stars,ratio_old_volunteers,fork_entropy,num_integrated_commits,num_forks_rq2,num_files_rq2,ratio_old_volunteers_rq2,ratio_prs_with_tests,ratio_prs_with_hot_files,fork_entropy_rq2,num_closed_prs,ratio_merged_prs,num_bug_report_issues
dotnet/corefx,28,1648,236,8080,0,0.711658107,24,17,748,0,0.615384615,0.884615385,0.540680613,26,0.615384615,26
dotnet/corefx,33,716,267,8251,0,0.504805669,32,18,738,0,0.545454545,0.818181818,0.495690334,22,0.545454545,35
dotnet/corefx,26,1167,298,8390,0,0.611182707,41,18,215,0,0.612903226,0.741935484,0.594249765,31,0.516129032,37
dotnet/corefx,27,1432,328,8558,0,0.583154385,59,16,1112,0,0.772727273,0.863636364,0.617157718,44,0,57
dotnet/corefx,37,221,359,8688,0,0.583397566,51,25,198,0,0.40625,0.78125,0.642944654,32,0.15625,31
dotnet/corefx,22,594,389,8868,0,0.51319722,37,17,268,0,0.25,0.714285714,0.500438415,28,0.071428571,42
dotnet/corefx,24,380,420,9054,0.009009009,0.602699193,39,15,328,0.0625,0.5,0.75,0.5121642,16,0,50
dotnet/corefx,26,790,451,9276,0,0.478892682,65,16,690,0,0.321428571,0.857142857,0.500390978,28,0,90
dotnet/corefx,34,932,480,9473,0,0.521545889,78,21,185,0,0.487179487,0.846153846,0.543884476,39,0,70
dotnet/corefx,22,756,511,9697,0.014925373,0.338944778,34,16,52,0.043478261,0.347826087,0.652173913,0.48700429,23,0.043478261,67
dotnet/corefx,32,509,541,9930,0,0.532847685,60,26,149,0,0.433333333,0.866666667,0.65958503,27,0.296296296,57
dotnet/corefx,24,624,572,10146,0,0.472638171,38,10,338,0,0.538461538,0.846153846,0.520929751,12,1,47
dotnet/corefx,31,235,602,10449,0,0.744105494,36,9,390,0,0.727272727,0.909090909,0.588689495,10,0.6,29
dotnet/corefx,37,1455,633,10682,0,0.432817341,74,26,1370,0,0.523809524,0.69047619,0.375648642,42,0.904761905,90
dotnet/corefx,31,1753,664,10872,0.601123596,0.431899485,81,14,892,0.708333333,0.479166667,0.708333333,0.270945996,48,0.875,84
dotnet/corefx,40,1994,694,11031,0.425925926,0.32649569,116,28,2297,0.483333333,0.566666667,0.9,0.360662981,59,0.898305085,76
dotnet/corefx,29,1811,725,11189,0.353741497,0.435123671,87,22,1332,0.472727273,0.490909091,0.854545455,0.60261193,53,0.811320755,86
dotnet/corefx,26,1341,755,11376,0.012048193,0.414185524,41,16,1719,0.095238095,0.476190476,0.952380952,0.586675633,18,0.833333333,60
dotnet/corefx,52,1922,786,11543,0.008403361,0.484305352,132,35,1334,0.044444444,0.444444444,0.777777778,0.431226858,45,0.933333333,79
dotnet/corefx,51,2761,817,11731,0.005221932,0.580133807,244,29,1580,0.012345679,0.592592593,0.666666667,0.497118568,78,0.923076923,106
dotnet/corefx,58,2008,845,11888,0.014112903,0.503732712,324,41,2131,0.054347826,0.52173913,0.836956522,0.444956237,90,0.877777778,154
dotnet/corefx,48,1883,876,12095,0.035820896,0.544598796,193,38,2153,0.128571429,0.585714286,0.871428571,0.549545491,70,0.842857143,155
dotnet/corefx,51,1852,906,12297,0.003891051,0.59587624,163,34,4773,0,0.645833333,0.8125,0.367270701,46,0.826086957,196
dotnet/corefx,57,1184,937,12500,0,0.448317774,309,39,2957,0,0.297468354,0.911392405,0.371385654,157,0.942675159,124
dotnet/corefx,45,1270,967,12714,0,0.621508156,415,32,2532,0,0.25862069,0.987068966,0.515228786,232,0.943965517,89
dotnet/corefx,41,1351,998,12913,0.007847534,0.576177083,356,27,2610,0.006134969,0.417177914,0.981595092,0.536947162,163,0.920245399,123
dotnet/corefx,37,913,1029,13154,0.009049774,0.500882122,211,22,582,0,0.465909091,0.954545455,0.516390631,86,0.825581395,73
dotnet/corefx,28,782,1059,13322,0.014044944,0.495670498,206,17,142,0,0.385714286,0.928571429,0.742711207,70,0.928571429,86
dotnet/corefx,32,872,1090,13552,0.032894737,0.509521155,196,20,626,0.010526316,0.463157895,0.863157895,0.512774591,95,0.894736842,81
dotnet/corefx,37,1206,1120,13792,0.18694362,0.517138543,179,23,2966,0.057971014,0.449275362,0.884057971,0.47221632,68,0.882352941,77
dotnet/corefx,41,783,1151,13981,0.460704607,0.512535724,151,22,617,0.636363636,0.636363636,0.909090909,0.58256129,53,0.905660377,107
dotnet/corefx,53,704,1182,14207,0.331578947,0.45061952,216,25,639,0.544117647,0.5,0.897058824,0.562533493,66,0.833333333,107
dotnet/corefx,48,1173,1210,14398,0.556122449,0.630607115,256,32,1727,0.631147541,0.401639344,0.926229508,0.571228141,118,0.805084746,164
dotnet/corefx,33,1059,1241,14633,0.593220339,0.580563741,143,23,132,0.626666667,0.386666667,0.88,0.670537917,75,0.893333333,130
dotnet/corefx,50,923,1271,14868,0.332673267,0.484459477,202,22,348,0.589041096,0.493150685,0.890410959,0.616297892,72,0.861111111,121
dotnet/corefx,53,1023,1302,15104,0.269311065,0.533615162,274,36,1417,0.534653465,0.504950495,0.940594059,0.447718943,100,0.85,108
dotnet/corefx,39,1318,1332,15343,0.330595483,0.490556633,234,30,2224,0.539823009,0.265486726,0.96460177,0.540405493,111,0.864864865,99
dotnet/corefx,44,416,1363,15609,0.43129771,0.623345619,186,18,406,0.728395062,0.148148148,0.950617284,0.700235004,79,0.886075949,76
dotnet/corefx,37,919,1394,15864,0.402569593,0.478333958,233,21,374,0.684210526,0.197368421,0.894736842,0.494918229,76,0.776315789,74
dotnet/corefx,61,1117,1424,16070,0.300187617,0.419182351,210,42,1242,0.554545455,0.281818182,0.836363636,0.382958822,110,0.790909091,98
dotnet/corefx,70,950,1455,16287,0.348268839,0.448524156,194,43,883,0.520408163,0.306122449,0.816326531,0.385521123,98,0.857142857,79
dotnet/corefx,41,1441,1485,16511,0.251815981,0.577709141,236,19,1287,0.523809524,0.238095238,0.904761905,0.531125064,63,0.904761905,52
dotnet/corefx,41,1025,1516,16761,0.287234043,0.560647615,136,21,575,0.666666667,0.212121212,0.878787879,0.510444732,64,0.828125,65
dotnet/corefx,56,616,1547,17031,0.329501916,0.425745117,117,18,104,0.6,0.2,0.86,0.649596347,48,0.833333333,42
dotnet/corefx,58,940,1575,17277,0.114814815,0.385838233,180,24,925,0.196261682,0.336448598,0.607476636,0.506450003,98,0.806122449,61
dotnet/corefx,43,1075,1606,17519,0.496,0.384120237,91,21,358,0.5,0.391304348,0.826086957,0.450471328,37,0.864864865,67
django/django,35,543,2,5025,0,0.355381777,23,31,539,0,0.441176471,0.411764706,0.302054498,34,0.264705882,0
django/django,46,584,33,6103,0,0.306293603,36,40,614,0,0.538461538,0.634615385,0.336952234,52,0.173076923,0
django/django,56,683,63,6694,0,0.285736392,24,40,85,0,0.272727273,0.840909091,0.356958187,44,0.409090909,0
django/django,65,1096,94,7290,0,0.321365668,34,37,338,0,0.346153846,0.903846154,0.210744298,52,0.307692308,0
django/django,68,643,125,7756,0,0.351476743,43,52,925,0,0.576923077,0.935897436,0.369070771,78,0.282051282,0
django/django,35,107,155,8159,0,0.437614702,22,33,111,0,0.454545455,0.931818182,0.406771201,44,0.295454545,0
django/django,62,431,186,8417,0,0.300780262,39,50,383,0,0.483870968,0.870967742,0.252461163,62,0.274193548,0
django/django,31,498,216,8612,0,0.476107268,19,25,579,0,0.413793103,0.896551724,0.392859546,29,0.206896552,0
django/django,44,323,247,8990,0,0.378900234,23,30,120,0,0.454545455,0.75,0.41014669,44,0.136363636,0
django/django,108,921,278,9203,0,0.319239575,57,77,447,0,0.68503937,0.913385827,0.356380167,127,0.244094488,0
django/django,73,463,306,9368,0,0.335751146,39,56,246,0,0.580246914,0.938271605,0.426610725,81,0.382716049,0
django/django,49,449,337,9551,0,0.438312042,25,29,117,0,0.558139535,0.930232558,0.401404107,43,0.279069767,0
django/django,105,746,367,9675,0,0.349860451,89,78,327,0,0.588709677,0.887096774,0.432586316,123,0.333333333,0
django/django,48,206,398,9771,0,0.38700804,28,34,123,0,0.367346939,0.918367347,0.501581245,48,0.4375,0
django/django,55,586,428,9870,0,0.257909347,23,39,1181,0,0.448979592,0.897959184,0.203303963,49,0.224489796,0
django/django,48,746,459,9972,0,0.337215836,28,40,554,0,0.517857143,0.928571429,0.294345933,54,0.166666667,0
django/django,89,871,490,10063,0,0.400558007,65,64,770,0,0.539215686,0.950980392,0.304572922,102,0.205882353,0
django/django,59,855,520,10135,0,0.333958388,40,45,796,0,0.506329114,0.949367089,0.303190971,79,0.17721519,0
django/django,65,912,551,10208,0,0.336442003,39,49,741,0,0.53164557,0.974683544,0.331167985,79,0.215189873,0
django/django,62,580,581,10273,0,0.260700844,25,42,210,0,0.428571429,0.928571429,0.29271623,55,0.181818182,0
django/django,36,465,612,10325,0,0.280859046,15,28,581,0,0.258064516,0.870967742,0.160423588,31,0.290322581,0
django/django,85,977,643,10375,0,0.240440779,37,67,615,0,0.569892473,0.892473118,0.26973731,91,0.098901099,0
django/django,62,667,671,10422,0,0.216373079,20,42,499,0,0.527272727,0.909090909,0.259419548,53,0,0
django/django,65,486,702,10463,0,0.30126768,27,48,662,0,0.576271186,0.915254237,0.241557633,57,0.035087719,0
django/django,54,330,732,10731,0,0.408389571,23,47,565,0,0.672131148,0.918032787,0.407877573,57,0.087719298,0
django/django,47,379,763,10953,0,0.331957172,25,42,413,0,0.446808511,0.829787234,0.340927826,47,0,0
django/django,49,249,793,11295,0,0.349167542,28,38,331,0,0.425925926,0.87037037,0.342321819,53,0,0
django/django,56,239,824,11706,0,0.373346458,16,34,303,0,0.50877193,0.894736842,0.409821168,57,0,0
django/django,53,504,855,12072,0,0.324209834,13,46,521,0,0.526315789,0.894736842,0.288965487,57,0.035087719,0
django/django,57,379,885,12369,0,0.277792547,21,43,139,0,0.490196078,0.921568627,0.394903179,50,0.02,0
django/django,76,437,916,12670,0,0.305396899,25,67,295,0,0.534883721,0.930232558,0.33951906,86,0,0
django/django,52,388,946,13038,0,0.315625121,22,41,633,0,0.543859649,0.964912281,0.283508544,56,0.017857143,0
django/django,54,772,977,13437,0,0.314869572,20,42,263,0,0.519230769,0.865384615,0.438047552,52,0,0
django/django,55,725,1008,13843,0,0.250488995,19,38,208,0,0.566037736,0.886792453,0.464881689,49,0,0
django/django,69,542,1036,14208,0,0.366017806,29,60,583,0,0.541176471,0.952941176,0.32339922,78,0,0
django/django,84,706,1067,14725,0,0.34458934,55,68,278,0,0.546511628,0.930232558,0.448218499,81,0,0
django/django,49,190,1097,15198,0,0.560537988,44,39,153,0,0.481481481,0.962962963,0.60200535,50,0,0
django/django,78,713,1128,15693,0,0.395820689,51,61,272,0,0.647058824,0.917647059,0.47520895,80,0.0125,0
django/django,70,659,1158,16136,0,0.258379962,22,51,774,0,0.472727273,0.854545455,0.193901938,55,0.018181818,0
django/django,48,341,1189,16590,0,0.40068347,16,35,410,0,0.682926829,0.87804878,0.450092033,40,0,0
django/django,53,376,1220,17044,0,0.228383439,20,41,391,0,0.511627907,0.953488372,0.223190625,43,0.023255814,0
django/django,37,88,1250,17493,0,0.507712801,5,27,158,0,0.575,0.95,0.459032817,39,0,0
django/django,75,459,1281,17932,0,0.311228517,37,57,667,0,0.513157895,0.934210526,0.314758452,75,0,0
django/django,58,289,1311,18331,0,0.492353506,34,46,457,0,0.586206897,0.982758621,0.324717631,57,0,0
django/django,68,732,1342,18837,0,0.307656107,45,46,536,0,0.583333333,0.883333333,0.265025289,59,0,0
django/django,75,397,1373,19364,0,0.406248424,65,47,130,0,0.421052632,0.912280702,0.463453404,57,0,0
django/django,59,399,1402,19897,0,0.416397027,35,34,1047,0,0.659574468,0.914893617,0.225614554,47,0,0
django/django,73,788,1433,20438,0,0.398689817,73,60,432,0,0.622222222,0.922222222,0.380108204,89,0.02247191,0
django/django,54,515,1463,20966,0,0.336727236,36,35,441,0,0.543478261,0.934782609,0.269198264,46,0.065217391,0
django/django,60,408,1494,21495,0,0.508197765,65,42,166,0,0.612244898,0.897959184,0.611111599,48,0.125,0
django/django,72,385,1524,21991,0,0.444839262,79,53,580,0,0.59375,0.921875,0.278647411,62,0.193548387,0
django/django,71,204,1555,22439,0,0.504168098,68,42,790,0,0.7,0.8,0.300266078,60,0.216666667,0
django/django,62,794,1586,22962,0,0.298888259,63,39,279,0,0.509803922,0.803921569,0.306679726,48,0.229166667,0
django/django,71,854,1616,23494,0.006968641,0.321641314,75,43,633,0.02,0.46,0.86,0.255670097,47,0.29787234,0
django/django,98,749,1647,24014,0,0.403475742,192,70,614,0,0.659340659,0.89010989,0.352487327,90,0.444444444,0
django/django,54,391,1677,24575,0,0.403460388,49,30,330,0,0.634146341,0.853658537,0.410543318,38,0.5,0
django/django,74,1351,1708,25055,0.001567398,0.348712255,113,41,1061,0.011764706,0.6,0.905882353,0.351176848,84,0.452380952,0
django/django,67,878,1739,25789,0,0.342233084,47,31,364,0,0.684210526,0.947368421,0.388755215,38,0.473684211,0
django/django,64,731,1767,26477,0.173824131,0.448037081,97,37,396,0.127659574,0.574468085,0.914893617,0.379060007,46,0.695652174,0
django/django,62,719,1798,27206,0.064846416,0.431809858,103,45,457,0.037735849,0.603773585,0.943396226,0.357382487,50,0.7,0
django/django,73,515,1828,27927,0.107692308,0.269445743,67,44,255,0,0.571428571,0.93877551,0.345116629,46,0.456521739,0
django/django,59,823,1859,28627,0.021276596,0.391346131,84,31,447,0.027777778,0.75,0.805555556,0.343998366,33,0.666666667,0
django/django,49,391,1889,29309,0.045643154,0.460644812,44,28,188,0.054054054,0.432432432,0.783783784,0.515142289,33,0.363636364,0
django/django,65,520,1920,30013,0.074626866,0.436820383,90,41,576,0.038461538,0.557692308,0.884615385,0.314016924,50,0.62,0
django/django,77,801,1951,30835,0.002645503,0.326080336,77,45,599,0,0.518518519,0.87037037,0.338807498,50,0.5,0
django/django,73,624,1981,31629,0,0.2663101,75,51,592,0.016949153,0.525423729,0.847457627,0.239871704,58,0.551724138,0
django/django,42,445,2012,32437,0,0.374683424,52,26,117,0,0.517241379,0.896551724,0.512975604,25,0.6,0
django/django,50,382,2042,33185,0,0.420980739,56,26,643,0,0.555555556,0.814814815,0.251465483,26,0.576923077,0
django/django,62,445,2073,34000,0,0.447324253,89,40,100,0,0.5,0.833333333,0.584598043,41,0.634146341,0
django/django,40,624,2104,34863,0,0.439742747,49,23,152,0,0.666666667,0.875,0.536644654,23,0.695652174,0
django/django,54,449,2132,35601,0,0.333394151,77,37,520,0,0.511111111,0.888888889,0.256032258,43,0.465116279,0
django/django,44,453,2163,36500,0.007751938,0.470790823,71,28,182,0,0.484848485,0.848484848,0.480277293,32,0.65625,0
django/django,62,733,2193,37280,0,0.351102621,91,48,211,0,0.481481481,0.833333333,0.380956687,51,0.647058824,0
django/django,43,448,2224,38099,0,0.36936582,49,31,368,0,0.4375,0.8125,0.28554842,30,0.566666667,0
django/django,46,532,2254,38847,0,0.309018551,43,32,549,0,0.441176471,0.705882353,0.264963224,31,0.387096774,0
django/django,49,572,2285,39555,0,0.493916878,44,31,268,0,0.59375,0.84375,0.34853536,31,0.483870968,0
django/django,48,604,2316,40396,0,0.362745722,69,34,76,0,0.487179487,0.794871795,0.545768893,35,0.685714286,0
django/django,60,502,2346,41090,0,0.359310752,71,41,523,0,0.479166667,0.8125,0.316353769,45,0.555555556,0
django/django,51,545,2377,41836,0,0.42814385,72,36,288,0,0.533333333,0.822222222,0.345262182,34,0.470588235,0
django/django,46,396,2407,42570,0,0.484963178,78,36,806,0,0.609756098,0.87804878,0.259186453,32,0.625,0
django/django,44,560,2438,43316,0.006622517,0.399220044,45,25,544,0.038461538,0.307692308,0.884615385,0.287718131,22,0.454545455,0
django/django,58,505,2469,44108,0,0.337454771,36,28,58,0,0.625,0.78125,0.587572435,26,0.5,0
django/django,57,576,2497,44811,0,0.255624766,48,32,123,0,0.459459459,0.702702703,0.431210652,27,0.62962963,0
django/django,73,1201,2528,45475,0,0.286081346,63,49,449,0,0.557692308,0.807692308,0.262428273,26,0.538461538,0
edx/edx-platform,12,637,1,1106,0,0.67184176,12,9,511,0,0.230769231,0.923076923,0.719784774,13,0.538461538,0
edx/edx-platform,16,365,31,1127,0.232,0.643230933,27,6,240,0.285714286,0.285714286,1,0.689276743,7,0.142857143,0
edx/edx-platform,15,1101,62,1145,0.005102041,0.683474439,4,6,511,0.166666667,0.333333333,0.833333333,0.55329094,6,0.166666667,0
edx/edx-platform,11,939,93,1155,0,0.774416627,13,5,592,0,0.6,1,0.373660299,5,0.8,0
edx/edx-platform,12,973,123,1159,0,0.756473713,20,5,57,0,0.285714286,1,0.6867453,7,0.285714286,0
edx/edx-platform,13,700,154,1170,0.008264463,0.619638034,11,11,708,0.076923077,0.307692308,0.923076923,0.540057419,13,0.538461538,0
edx/edx-platform,14,726,184,1174,0,0.684239205,9,7,144,0,0.181818182,0.909090909,0.603384494,11,0.363636364,0
edx/edx-platform,20,881,215,1179,0,0.635159694,13,7,67,0,0.1,0.9,0.629053129,10,0.6,0
edx/edx-platform,24,562,246,1188,0.022058824,0.521619685,10,14,238,0.210526316,0.315789474,0.842105263,0.406354186,19,0,0
edx/edx-platform,22,1269,274,1192,0.003521127,0.658234701,11,11,336,0.041666667,0.291666667,0.958333333,0.532293321,24,0,0
edx/edx-platform,32,987,305,1200,0,0.736986352,16,16,1269,0,0.608695652,1,0.584062576,21,0.095238095,0
edx/edx-platform,28,485,335,1234,0,0.723787115,3,8,372,0,0.727272727,1,0.644685248,10,0,0
edx/edx-platform,31,860,366,1269,0.006514658,0.705091328,6,9,83,0,0.583333333,1,0.695357441,12,0,0
edx/edx-platform,37,222,396,1332,0,0.694866655,3,10,288,0,0.444444444,0.944444444,0.413968662,17,0,0
edx/edx-platform,30,566,427,1395,0,0.668769426,7,11,154,0,0.529411765,1,0.778327954,16,0,0
edx/edx-platform,27,582,458,1444,0,0.582046173,1,6,141,0,0.571428571,1,0.80017137,7,0.142857143,0
edx/edx-platform,33,746,488,1481,0.008896797,0.702543149,14,6,176,0,0.538461538,0.923076923,0.716999553,12,0,0
edx/edx-platform,28,870,519,1537,0.020992366,0.628887545,17,12,463,0,0.526315789,0.947368421,0.645155718,19,0.105263158,0
edx/edx-platform,27,1084,549,1606,0.001897533,0.713981194,34,6,183,0,0.769230769,1,0.622401354,13,0,0
edx/edx-platform,27,1203,580,1677,0,0.710307721,34,11,678,0,0.45,0.85,0.671769575,19,0.105263158,0
edx/edx-platform,25,821,611,1753,0,0.517059306,8,10,53,0,0.307692308,1,0.560743219,11,0,0
edx/edx-platform,35,1121,639,1806,0,0.614870105,12,6,111,0,0.4,0.9,0.556727013,9,0,0
edx/edx-platform,43,1010,670,1874,0,0.570644342,35,12,94,0,0.28125,0.96875,0.845319677,32,0.0625,0
edx/edx-platform,47,1103,700,1947,0,0.551718516,44,17,305,0,0.5,1,0.639235615,21,0,0
edx/edx-platform,45,443,731,1993,0,0.553885895,15,7,194,0,0.4,1,0.635533808,9,0,0
edx/edx-platform,39,500,761,2060,0,0.697210408,11,11,93,0,0.444444444,0.944444444,0.806055959,18,0.388888889,0
edx/edx-platform,35,970,792,2100,0,0.680627384,6,6,30,0,0.384615385,0.923076923,0.614414817,13,0.307692308,0
edx/edx-platform,38,1215,823,2147,0,0.525397199,6,11,32,0,0.333333333,0.933333333,0.670786433,15,0.2,0
edx/edx-platform,35,879,853,2197,0,0.502670878,17,8,46,0,0.666666667,1,0.652964187,21,0.095238095,0
edx/edx-platform,35,870,884,2259,0,0.647571382,6,6,38,0,0.75,1,0.830940559,8,0,0
edx/edx-platform,35,1091,914,2310,0,0.64973559,12,12,473,0,0.625,0.9375,0.622939886,16,0,0
edx/edx-platform,36,844,945,2372,0,0.578038884,9,13,350,0,0.611111111,1,0.632722465,18,0,0
edx/edx-platform,33,1298,976,2422,0,0.701283517,21,11,88,0,0.5,0.833333333,0.73268964,24,0,0
edx/edx-platform,35,1227,1005,2481,0,0.666770298,16,8,613,0,0.684210526,0.947368421,0.812119742,19,0.157894737,0
edx/edx-platform,36,1093,1036,2540,0,0.676581686,4,7,522,0,0.583333333,0.916666667,0.589172951,12,0,0
edx/edx-platform,34,742,1066,2601,0,0.768426727,2,3,310,0,0.666666667,0.666666667,0.51625811,3,0.333333333,0
edx/edx-platform,40,1222,1097,2670,0,0.597142637,13,5,16,0,0.2,0.8,0.798682081,5,0.6,0
edx/edx-platform,39,695,1127,2731,0,0.67608152,7,4,614,0,0.5,1,0.445239642,6,0.333333333,0
edx/edx-platform,37,1391,1158,2778,0,0.587020496,9,8,1119,0,0.285714286,0.857142857,0.290260442,14,0.428571429,0
edx/edx-platform,41,1484,1189,2842,0.002217295,0.535745896,20,12,49,0.0625,0.5,0.8125,0.730940138,16,0.5625,0
edx/edx-platform,34,680,1219,2899,0.002232143,0.654077082,9,5,11,0,0.142857143,0.714285714,0.6072174,7,0.428571429,0
edx/edx-platform,31,1251,1250,2958,0.048,0.668461012,9,4,49,0,0.25,1,0.749958914,12,0.416666667,0
edx/edx-platform,24,1177,1280,3005,0.018893387,0.753831549,7,2,7,0,1,1,0.499997691,1,1,0
edx/edx-platform,35,414,1342,3101,0,0.719130701,7,7,645,0,0.285714286,0.857142857,0.591140859,7,0.285714286,0
edx/edx-platform,32,716,1370,3167,0,0.66683494,2,4,285,0,0.4,1,0.397788985,5,0,0
edx/edx-platform,27,665,1401,3232,0,0.758299128,4,5,283,0,0.666666667,0.833333333,0.612992067,6,0.5,0
edx/edx-platform,36,889,1431,3273,0,0.636968872,10,7,100,0,0.285714286,0.714285714,0.743630723,14,0.642857143,0
edx/edx-platform,35,859,1462,3315,0.002785515,0.577274939,8,6,47,0,0.142857143,0.714285714,0.357347802,7,0.714285714,0
edx/edx-platform,36,1052,1492,3371,0,0.683629073,14,5,2087,0,0.375,0.875,0.586189031,8,0.75,0
edx/edx-platform,33,1646,1523,3418,0,0.722716735,16,6,534,0,0.666666667,1,0.65282266,9,0.333333333,0
edx/edx-platform,30,870,1554,3456,0.001960784,0.686047558,4,3,703,0,0.625,0.75,0.51976879,7,0.571428571,0
edx/edx-platform,36,1266,1584,3509,0,0.546437808,2,2,55,0,0.6,0.8,0.5,5,0.4,0
edx/edx-platform,38,1080,1615,3568,0,0.617560278,16,5,118,0,0.5,1,0.575578768,12,0.833333333,0
edx/edx-platform,28,1131,1645,3634,0,0.677587782,12,3,35,0,0.75,1,0.666666666,8,0.5,0
edx/edx-platform,28,1300,1676,3690,0,0.662247122,6,5,44,0,0.272727273,0.818181818,0.72309494,11,0.727272727,0
edx/edx-platform,30,595,1707,3750,0,0.715200115,10,3,28,0,0.833333333,0.666666667,0.666666035,6,0.833333333,0
edx/edx-platform,29,717,1735,3783,0,0.754465116,3,3,306,0,0.4,1,0.666666651,9,0.333333333,0
edx/edx-platform,24,833,1766,3860,0,0.821086041,3,2,12,0,0.75,1,0.5,4,0.25,0
edx/edx-platform,28,979,1796,3917,0,0.717467459,6,5,553,0,0.428571429,0.857142857,0.774108899,7,0,0
edx/edx-platform,37,877,1827,3973,0,0.602384296,7,8,187,0,0.555555556,0.777777778,0.638090949,8,0.375,0
edx/edx-platform,25,819,1857,4019,0,0.774231117,6,3,337,0,0.75,1,0.619170397,3,0.333333333,0
edx/edx-platform,31,661,1888,4067,0,0.711107296,15,4,165,0,0.545454545,0.818181818,0.663631953,10,0.6,0
edx/edx-platform,23,709,1919,4117,0,0.851876748,30,6,56,0,0.384615385,1,0.556360646,12,0.75,0
edx/edx-platform,35,2117,1949,4171,0,0.744933173,15,5,361,0,0.571428571,1,0.635386144,5,0.8,0
edx/edx-platform,42,1661,1980,4233,0,0.664125854,16,8,1004,0,0.555555556,0.833333333,0.656246962,15,0.4,0
edx/edx-platform,40,1837,2010,4287,0,0.75694793,5,5,43,0,0.222222222,0.555555556,0.464638721,7,0.285714286,0
edx/edx-platform,40,1538,2041,4348,0,0.801894925,31,6,218,0,0.785714286,0.785714286,0.685495403,13,0.615384615,0
edx/edx-platform,37,1399,2072,4436,0,0.709505222,10,8,453,0,0.583333333,0.916666667,0.46394005,11,0.545454545,0
edx/edx-platform,39,1525,2100,4504,0,0.544093612,14,10,444,0,0.571428571,0.785714286,0.485146666,9,0.444444444,0
edx/edx-platform,42,840,2131,4562,0,0.6876191,17,6,99,0,0.4,0.8,0.651570299,7,1,0
